"","target_id","source_id","weight"
"508","14.00_80.00","14.00_79.00",0.125005354756002
"509","14.00_80.00","14.00_80.00",0.250010709512004
"510","14.00_80.00","14.00_81.00",0.125005354756002
"511","14.00_80.00","15.00_79.00",0.0622933387139866
"512","14.00_80.00","15.00_80.00",0.124586677427973
"513","14.00_80.00","15.00_81.00",0.0622933387139866
"514","14.00_82.00","13.00_81.00",0.0627013065300114
"515","14.00_82.00","13.00_82.00",0.125402613060023
"516","14.00_82.00","13.00_83.00",0.0627013065300114
"517","14.00_82.00","14.00_81.00",0.125005354756002
"518","14.00_82.00","14.00_82.00",0.250010709512004
"519","14.00_82.00","14.00_83.00",0.125005354756002
"520","14.00_82.00","15.00_81.00",0.0622933387139866
"521","14.00_82.00","15.00_82.00",0.124586677427973
"522","14.00_82.00","15.00_83.00",0.0622933387139866
"523","14.00_84.00","13.00_83.00",0.0627013065300114
"524","14.00_84.00","13.00_84.00",0.125402613060023
"525","14.00_84.00","13.00_85.00",0.0627013065300114
"526","14.00_84.00","14.00_83.00",0.125005354756002
"527","14.00_84.00","14.00_84.00",0.250010709512004
"528","14.00_84.00","14.00_85.00",0.125005354756002
"529","14.00_84.00","15.00_83.00",0.0622933387139866
"530","14.00_84.00","15.00_84.00",0.124586677427973
"531","14.00_84.00","15.00_85.00",0.0622933387139866
"532","14.00_86.00","13.00_85.00",0.0627013065300114
"533","14.00_86.00","13.00_86.00",0.125402613060023
"534","14.00_86.00","13.00_87.00",0.0627013065300114
"535","14.00_86.00","14.00_85.00",0.125005354756002
"536","14.00_86.00","14.00_86.00",0.250010709512004
"537","14.00_86.00","14.00_87.00",0.125005354756002
"538","14.00_86.00","15.00_85.00",0.0622933387139866
"539","14.00_86.00","15.00_86.00",0.124586677427973
"540","14.00_86.00","15.00_87.00",0.0622933387139866
"541","14.00_88.00","13.00_87.00",0.0627013065300114
"542","14.00_88.00","13.00_88.00",0.125402613060023
"543","14.00_88.00","13.00_89.00",0.0627013065300114
"544","14.00_88.00","14.00_87.00",0.125005354756002
"545","14.00_88.00","14.00_88.00",0.250010709512004
"546","14.00_88.00","14.00_89.00",0.125005354756002
"547","14.00_88.00","15.00_87.00",0.0622933387139866
"548","14.00_88.00","15.00_88.00",0.124586677427973
"549","14.00_88.00","15.00_89.00",0.0622933387139866
"550","14.00_90.00","13.00_89.00",0.0627013065300114
"551","14.00_90.00","13.00_90.00",0.125402613060023
"552","14.00_90.00","13.00_91.00",0.0627013065300114
"553","14.00_90.00","14.00_89.00",0.125005354756002
"554","14.00_90.00","14.00_90.00",0.250010709512004
"555","14.00_90.00","14.00_91.00",0.125005354756002
"556","14.00_90.00","15.00_89.00",0.0622933387139866
"557","14.00_90.00","15.00_90.00",0.124586677427973
"558","14.00_90.00","15.00_91.00",0.0622933387139866
"559","14.00_92.00","13.00_91.00",0.0627013065300114
"560","14.00_92.00","13.00_92.00",0.125402613060023
"561","14.00_92.00","13.00_93.00",0.0627013065300114
"562","14.00_92.00","14.00_91.00",0.125005354756002
"563","14.00_92.00","14.00_92.00",0.250010709512004
"564","14.00_92.00","14.00_93.00",0.125005354756002
"565","14.00_92.00","15.00_91.00",0.0622933387139866
"566","14.00_92.00","15.00_92.00",0.124586677427973
"567","14.00_92.00","15.00_93.00",0.0622933387139866
"568","14.00_94.00","13.00_93.00",0.0627013065300114
"569","14.00_94.00","13.00_94.00",0.125402613060023
"570","14.00_94.00","13.00_95.00",0.0627013065300114
"571","14.00_94.00","14.00_93.00",0.125005354756002
"572","14.00_94.00","14.00_94.00",0.250010709512004
"573","14.00_94.00","14.00_95.00",0.125005354756002
"574","14.00_94.00","15.00_93.00",0.0622933387139866
"575","14.00_94.00","15.00_94.00",0.124586677427973
"576","14.00_94.00","15.00_95.00",0.0622933387139866
"577","14.00_96.00","13.00_95.00",0.0627013065300114
"578","14.00_96.00","13.00_96.00",0.125402613060023
"579","14.00_96.00","13.00_97.00",0.0627013065300114
"580","14.00_96.00","14.00_95.00",0.125005354756002
"581","14.00_96.00","14.00_96.00",0.250010709512004
"582","14.00_96.00","14.00_97.00",0.125005354756002
"583","14.00_96.00","15.00_95.00",0.0622933387139866
"584","14.00_96.00","15.00_96.00",0.124586677427973
"585","14.00_96.00","15.00_97.00",0.0622933387139866
"586","14.00_98.00","13.00_97.00",0.0627013065300114
"587","14.00_98.00","13.00_98.00",0.125402613060023
"588","14.00_98.00","13.00_99.00",0.0627013065300114
"589","14.00_98.00","14.00_97.00",0.125005354756002
"590","14.00_98.00","14.00_98.00",0.250010709512004
"591","14.00_98.00","14.00_99.00",0.125005354756002
"592","14.00_98.00","15.00_97.00",0.0622933387139866
"593","14.00_98.00","15.00_98.00",0.124586677427973
"594","14.00_98.00","15.00_99.00",0.0622933387139866
"595","14.00_100.00","13.00_99.00",0.0836017420400152
"596","14.00_100.00","13.00_100.00",0.16720348408003
"597","14.00_100.00","14.00_99.00",0.166673806341336
"598","14.00_100.00","14.00_100.00",0.333347612682672
"599","14.00_100.00","15.00_99.00",0.0830577849519821
"600","14.00_100.00","15.00_100.00",0.166115569903964
"601","16.00_68.00","15.00_67.00",0.0627319189919398
"602","16.00_68.00","15.00_68.00",0.12546383798388
"603","16.00_68.00","15.00_69.00",0.0627319189919398
"604","16.00_68.00","16.00_67.00",0.125005354756002
"605","16.00_68.00","16.00_68.00",0.250010709512004
"606","16.00_68.00","16.00_69.00",0.125005354756002
"607","16.00_68.00","17.00_67.00",0.0622627262520582
"608","16.00_68.00","17.00_68.00",0.124525452504116
"609","16.00_68.00","17.00_69.00",0.0622627262520582
"610","16.00_70.00","15.00_69.00",0.0627319189919398
"611","16.00_70.00","15.00_70.00",0.12546383798388
"612","16.00_70.00","15.00_71.00",0.0627319189919398
"613","16.00_70.00","16.00_69.00",0.125005354756002
"614","16.00_70.00","16.00_70.00",0.250010709512004
"615","16.00_70.00","16.00_71.00",0.125005354756002
"616","16.00_70.00","17.00_69.00",0.0622627262520582
"617","16.00_70.00","17.00_70.00",0.124525452504116
"618","16.00_70.00","17.00_71.00",0.0622627262520582
"619","16.00_72.00","15.00_71.00",0.0627319189919398
"620","16.00_72.00","15.00_72.00",0.12546383798388
"621","16.00_72.00","15.00_73.00",0.0627319189919398
"622","16.00_72.00","16.00_71.00",0.125005354756002
"623","16.00_72.00","16.00_72.00",0.250010709512004
"624","16.00_72.00","16.00_73.00",0.125005354756002
"625","16.00_72.00","17.00_71.00",0.0622627262520582
"626","16.00_72.00","17.00_72.00",0.124525452504116
"627","16.00_72.00","17.00_73.00",0.0622627262520582
"628","16.00_74.00","15.00_73.00",0.0627319189919398
"629","16.00_74.00","15.00_74.00",0.12546383798388
"630","16.00_74.00","15.00_75.00",0.0627319189919398
"631","16.00_74.00","16.00_73.00",0.125005354756002
"632","16.00_74.00","16.00_74.00",0.250010709512004
"633","16.00_74.00","16.00_75.00",0.125005354756002
"634","16.00_74.00","17.00_73.00",0.0622627262520582
"635","16.00_74.00","17.00_74.00",0.124525452504116
"636","16.00_74.00","17.00_75.00",0.0622627262520582
"637","16.00_76.00","15.00_75.00",0.0627319189919398
"638","16.00_76.00","15.00_76.00",0.12546383798388
"639","16.00_76.00","15.00_77.00",0.0627319189919398
"640","16.00_76.00","16.00_75.00",0.125005354756002
"641","16.00_76.00","16.00_76.00",0.250010709512004
"642","16.00_76.00","16.00_77.00",0.125005354756002
"643","16.00_76.00","17.00_75.00",0.0622627262520582
"644","16.00_76.00","17.00_76.00",0.124525452504116
"645","16.00_76.00","17.00_77.00",0.0622627262520582
"646","16.00_78.00","15.00_77.00",0.0627319189919398
"647","16.00_78.00","15.00_78.00",0.12546383798388
"648","16.00_78.00","15.00_79.00",0.0627319189919398
"649","16.00_78.00","16.00_77.00",0.125005354756002
"650","16.00_78.00","16.00_78.00",0.250010709512004
"651","16.00_78.00","16.00_79.00",0.125005354756002
"652","16.00_78.00","17.00_77.00",0.0622627262520582
"653","16.00_78.00","17.00_78.00",0.124525452504116
"654","16.00_78.00","17.00_79.00",0.0622627262520582
"655","16.00_80.00","15.00_79.00",0.0627319189919398
"656","16.00_80.00","15.00_80.00",0.12546383798388
"657","16.00_80.00","15.00_81.00",0.0627319189919398
"658","16.00_80.00","16.00_79.00",0.125005354756002
"659","16.00_80.00","16.00_80.00",0.250010709512004
"660","16.00_80.00","16.00_81.00",0.125005354756002
"661","16.00_80.00","17.00_79.00",0.0622627262520582
"662","16.00_80.00","17.00_80.00",0.124525452504116
"663","16.00_80.00","17.00_81.00",0.0622627262520582
"664","16.00_82.00","15.00_81.00",0.0627319189919398
"665","16.00_82.00","15.00_82.00",0.12546383798388
"666","16.00_82.00","15.00_83.00",0.0627319189919398
"667","16.00_82.00","16.00_81.00",0.125005354756002
"668","16.00_82.00","16.00_82.00",0.250010709512004
"669","16.00_82.00","16.00_83.00",0.125005354756002
"670","16.00_82.00","17.00_81.00",0.0622627262520582
"671","16.00_82.00","17.00_82.00",0.124525452504116
"672","16.00_82.00","17.00_83.00",0.0622627262520582
"673","16.00_84.00","15.00_83.00",0.0627319189919398
"674","16.00_84.00","15.00_84.00",0.12546383798388
"675","16.00_84.00","15.00_85.00",0.0627319189919398
"676","16.00_84.00","16.00_83.00",0.125005354756002
"677","16.00_84.00","16.00_84.00",0.250010709512004
"678","16.00_84.00","16.00_85.00",0.125005354756002
"679","16.00_84.00","17.00_83.00",0.0622627262520582
"680","16.00_84.00","17.00_84.00",0.124525452504116
"681","16.00_84.00","17.00_85.00",0.0622627262520582
"682","16.00_86.00","15.00_85.00",0.0627319189919398
"683","16.00_86.00","15.00_86.00",0.12546383798388
"684","16.00_86.00","15.00_87.00",0.0627319189919398
"685","16.00_86.00","16.00_85.00",0.125005354756002
"686","16.00_86.00","16.00_86.00",0.250010709512004
"687","16.00_86.00","16.00_87.00",0.125005354756002
"688","16.00_86.00","17.00_85.00",0.0622627262520582
"689","16.00_86.00","17.00_86.00",0.124525452504116
"690","16.00_86.00","17.00_87.00",0.0622627262520582
"691","16.00_88.00","15.00_87.00",0.0627319189919398
"692","16.00_88.00","15.00_88.00",0.12546383798388
"693","16.00_88.00","15.00_89.00",0.0627319189919398
"694","16.00_88.00","16.00_87.00",0.125005354756002
"695","16.00_88.00","16.00_88.00",0.250010709512004
"696","16.00_88.00","16.00_89.00",0.125005354756002
"697","16.00_88.00","17.00_87.00",0.0622627262520582
"698","16.00_88.00","17.00_88.00",0.124525452504116
"699","16.00_88.00","17.00_89.00",0.0622627262520582
"700","16.00_90.00","15.00_89.00",0.0627319189919398
"701","16.00_90.00","15.00_90.00",0.12546383798388
"702","16.00_90.00","15.00_91.00",0.0627319189919398
"703","16.00_90.00","16.00_89.00",0.125005354756002
"704","16.00_90.00","16.00_90.00",0.250010709512004
"705","16.00_90.00","16.00_91.00",0.125005354756002
"706","16.00_90.00","17.00_89.00",0.0622627262520582
"707","16.00_90.00","17.00_90.00",0.124525452504116
"708","16.00_90.00","17.00_91.00",0.0622627262520582
"709","16.00_92.00","15.00_91.00",0.0627319189919398
"710","16.00_92.00","15.00_92.00",0.12546383798388
"711","16.00_92.00","15.00_93.00",0.0627319189919398
"712","16.00_92.00","16.00_91.00",0.125005354756002
"713","16.00_92.00","16.00_92.00",0.250010709512004
"714","16.00_92.00","16.00_93.00",0.125005354756002
"715","16.00_92.00","17.00_91.00",0.0622627262520582
"716","16.00_92.00","17.00_92.00",0.124525452504116
"717","16.00_92.00","17.00_93.00",0.0622627262520582
"718","16.00_94.00","15.00_93.00",0.0627319189919398
"719","16.00_94.00","15.00_94.00",0.12546383798388
"720","16.00_94.00","15.00_95.00",0.0627319189919398
"721","16.00_94.00","16.00_93.00",0.125005354756002
"722","16.00_94.00","16.00_94.00",0.250010709512004
"723","16.00_94.00","16.00_95.00",0.125005354756002
"724","16.00_94.00","17.00_93.00",0.0622627262520582
"725","16.00_94.00","17.00_94.00",0.124525452504116
"726","16.00_94.00","17.00_95.00",0.0622627262520582
"727","16.00_96.00","15.00_95.00",0.0627319189919398
"728","16.00_96.00","15.00_96.00",0.12546383798388
"729","16.00_96.00","15.00_97.00",0.0627319189919398
"730","16.00_96.00","16.00_95.00",0.125005354756002
"731","16.00_96.00","16.00_96.00",0.250010709512004
"732","16.00_96.00","16.00_97.00",0.125005354756002
"733","16.00_96.00","17.00_95.00",0.0622627262520582
"734","16.00_96.00","17.00_96.00",0.124525452504116
"735","16.00_96.00","17.00_97.00",0.0622627262520582
"736","16.00_98.00","15.00_97.00",0.0627319189919398
"737","16.00_98.00","15.00_98.00",0.12546383798388
"738","16.00_98.00","15.00_99.00",0.0627319189919398
"739","16.00_98.00","16.00_97.00",0.125005354756002
"740","16.00_98.00","16.00_98.00",0.250010709512004
"741","16.00_98.00","16.00_99.00",0.125005354756002
"742","16.00_98.00","17.00_97.00",0.0622627262520582
"743","16.00_98.00","17.00_98.00",0.124525452504116
"744","16.00_98.00","17.00_99.00",0.0622627262520582
"745","16.00_100.00","15.00_99.00",0.0836425586559198
"746","16.00_100.00","15.00_100.00",0.167285117311839
"747","16.00_100.00","16.00_99.00",0.166673806341336
"748","16.00_100.00","16.00_100.00",0.333347612682672
"749","16.00_100.00","17.00_99.00",0.0830169683360776
"750","16.00_100.00","17.00_100.00",0.166033936672155
"751","18.00_68.00","17.00_67.00",0.0627631507226214
"752","18.00_68.00","17.00_68.00",0.125526301445243
"753","18.00_68.00","17.00_69.00",0.0627631507226214
"754","18.00_68.00","18.00_67.00",0.125005354756002
"755","18.00_68.00","18.00_68.00",0.250010709512004
"756","18.00_68.00","18.00_69.00",0.125005354756002
"757","18.00_68.00","19.00_67.00",0.0622314945213766
"758","18.00_68.00","19.00_68.00",0.124462989042753
"759","18.00_68.00","19.00_69.00",0.0622314945213766
"760","18.00_70.00","17.00_69.00",0.0627631507226214
"761","18.00_70.00","17.00_70.00",0.125526301445243
"762","18.00_70.00","17.00_71.00",0.0627631507226214
"763","18.00_70.00","18.00_69.00",0.125005354756002
"764","18.00_70.00","18.00_70.00",0.250010709512004
"765","18.00_70.00","18.00_71.00",0.125005354756002
"766","18.00_70.00","19.00_69.00",0.0622314945213766
"767","18.00_70.00","19.00_70.00",0.124462989042753
"768","18.00_70.00","19.00_71.00",0.0622314945213766
"769","18.00_72.00","17.00_71.00",0.0627631507226214
"770","18.00_72.00","17.00_72.00",0.125526301445243
"771","18.00_72.00","17.00_73.00",0.0627631507226214
"772","18.00_72.00","18.00_71.00",0.125005354756002
"773","18.00_72.00","18.00_72.00",0.250010709512004
"774","18.00_72.00","18.00_73.00",0.125005354756002
"775","18.00_72.00","19.00_71.00",0.0622314945213766
"776","18.00_72.00","19.00_72.00",0.124462989042753
"777","18.00_72.00","19.00_73.00",0.0622314945213766
"778","18.00_74.00","17.00_73.00",0.0627631507226214
"779","18.00_74.00","17.00_74.00",0.125526301445243
"780","18.00_74.00","17.00_75.00",0.0627631507226214
"781","18.00_74.00","18.00_73.00",0.125005354756002
"782","18.00_74.00","18.00_74.00",0.250010709512004
"783","18.00_74.00","18.00_75.00",0.125005354756002
"784","18.00_74.00","19.00_73.00",0.0622314945213766
"785","18.00_74.00","19.00_74.00",0.124462989042753
"786","18.00_74.00","19.00_75.00",0.0622314945213766
"787","18.00_76.00","17.00_75.00",0.0627631507226214
"788","18.00_76.00","17.00_76.00",0.125526301445243
"789","18.00_76.00","17.00_77.00",0.0627631507226214
"790","18.00_76.00","18.00_75.00",0.125005354756002
"791","18.00_76.00","18.00_76.00",0.250010709512004
"792","18.00_76.00","18.00_77.00",0.125005354756002
"793","18.00_76.00","19.00_75.00",0.0622314945213766
"794","18.00_76.00","19.00_76.00",0.124462989042753
"795","18.00_76.00","19.00_77.00",0.0622314945213766
"796","18.00_78.00","17.00_77.00",0.0627631507226214
"797","18.00_78.00","17.00_78.00",0.125526301445243
"798","18.00_78.00","17.00_79.00",0.0627631507226214
"799","18.00_78.00","18.00_77.00",0.125005354756002
"800","18.00_78.00","18.00_78.00",0.250010709512004
"801","18.00_78.00","18.00_79.00",0.125005354756002
"802","18.00_78.00","19.00_77.00",0.0622314945213766
"803","18.00_78.00","19.00_78.00",0.124462989042753
"804","18.00_78.00","19.00_79.00",0.0622314945213766
"805","18.00_80.00","17.00_79.00",0.0627631507226214
"806","18.00_80.00","17.00_80.00",0.125526301445243
"807","18.00_80.00","17.00_81.00",0.0627631507226214
"808","18.00_80.00","18.00_79.00",0.125005354756002
"809","18.00_80.00","18.00_80.00",0.250010709512004
"810","18.00_80.00","18.00_81.00",0.125005354756002
"811","18.00_80.00","19.00_79.00",0.0622314945213766
"812","18.00_80.00","19.00_80.00",0.124462989042753
"813","18.00_80.00","19.00_81.00",0.0622314945213766
"814","18.00_82.00","17.00_81.00",0.0627631507226214
"815","18.00_82.00","17.00_82.00",0.125526301445243
"816","18.00_82.00","17.00_83.00",0.0627631507226214
"817","18.00_82.00","18.00_81.00",0.125005354756002
"818","18.00_82.00","18.00_82.00",0.250010709512004
"819","18.00_82.00","18.00_83.00",0.125005354756002
"820","18.00_82.00","19.00_81.00",0.0622314945213766
"821","18.00_82.00","19.00_82.00",0.124462989042753
"822","18.00_82.00","19.00_83.00",0.0622314945213766
"823","18.00_84.00","17.00_83.00",0.0627631507226214
"824","18.00_84.00","17.00_84.00",0.125526301445243
"825","18.00_84.00","17.00_85.00",0.0627631507226214
"826","18.00_84.00","18.00_83.00",0.125005354756002
"827","18.00_84.00","18.00_84.00",0.250010709512004
"828","18.00_84.00","18.00_85.00",0.125005354756002
"829","18.00_84.00","19.00_83.00",0.0622314945213766
"830","18.00_84.00","19.00_84.00",0.124462989042753
"831","18.00_84.00","19.00_85.00",0.0622314945213766
"832","18.00_86.00","17.00_85.00",0.0627631507226214
"833","18.00_86.00","17.00_86.00",0.125526301445243
"834","18.00_86.00","17.00_87.00",0.0627631507226214
"835","18.00_86.00","18.00_85.00",0.125005354756002
"836","18.00_86.00","18.00_86.00",0.250010709512004
"837","18.00_86.00","18.00_87.00",0.125005354756002
"838","18.00_86.00","19.00_85.00",0.0622314945213766
"839","18.00_86.00","19.00_86.00",0.124462989042753
"840","18.00_86.00","19.00_87.00",0.0622314945213766
"841","18.00_88.00","17.00_87.00",0.0627631507226214
"842","18.00_88.00","17.00_88.00",0.125526301445243
"843","18.00_88.00","17.00_89.00",0.0627631507226214
"844","18.00_88.00","18.00_87.00",0.125005354756002
"845","18.00_88.00","18.00_88.00",0.250010709512004
"846","18.00_88.00","18.00_89.00",0.125005354756002
"847","18.00_88.00","19.00_87.00",0.0622314945213766
"848","18.00_88.00","19.00_88.00",0.124462989042753
"849","18.00_88.00","19.00_89.00",0.0622314945213766
"850","18.00_90.00","17.00_89.00",0.0627631507226214
"851","18.00_90.00","17.00_90.00",0.125526301445243
"852","18.00_90.00","17.00_91.00",0.0627631507226214
"853","18.00_90.00","18.00_89.00",0.125005354756002
"854","18.00_90.00","18.00_90.00",0.250010709512004
"855","18.00_90.00","18.00_91.00",0.125005354756002
"856","18.00_90.00","19.00_89.00",0.0622314945213766
"857","18.00_90.00","19.00_90.00",0.124462989042753
"858","18.00_90.00","19.00_91.00",0.0622314945213766
"859","18.00_92.00","17.00_91.00",0.0627631507226214
"860","18.00_92.00","17.00_92.00",0.125526301445243
"861","18.00_92.00","17.00_93.00",0.0627631507226214
"862","18.00_92.00","18.00_91.00",0.125005354756002
"863","18.00_92.00","18.00_92.00",0.250010709512004
"864","18.00_92.00","18.00_93.00",0.125005354756002
"865","18.00_92.00","19.00_91.00",0.0622314945213766
"866","18.00_92.00","19.00_92.00",0.124462989042753
"867","18.00_92.00","19.00_93.00",0.0622314945213766
"868","18.00_94.00","17.00_93.00",0.0627631507226214
"869","18.00_94.00","17.00_94.00",0.125526301445243
"870","18.00_94.00","17.00_95.00",0.0627631507226214
"871","18.00_94.00","18.00_93.00",0.125005354756002
"872","18.00_94.00","18.00_94.00",0.250010709512004
"873","18.00_94.00","18.00_95.00",0.125005354756002
"874","18.00_94.00","19.00_93.00",0.0622314945213766
"875","18.00_94.00","19.00_94.00",0.124462989042753
"876","18.00_94.00","19.00_95.00",0.0622314945213766
"877","18.00_96.00","17.00_95.00",0.0627631507226214
"878","18.00_96.00","17.00_96.00",0.125526301445243
"879","18.00_96.00","17.00_97.00",0.0627631507226214
"880","18.00_96.00","18.00_95.00",0.125005354756002
"881","18.00_96.00","18.00_96.00",0.250010709512004
"882","18.00_96.00","18.00_97.00",0.125005354756002
"883","18.00_96.00","19.00_95.00",0.0622314945213766
"884","18.00_96.00","19.00_96.00",0.124462989042753
"885","18.00_96.00","19.00_97.00",0.0622314945213766
"886","18.00_98.00","17.00_97.00",0.0627631507226214
"887","18.00_98.00","17.00_98.00",0.125526301445243
"888","18.00_98.00","17.00_99.00",0.0627631507226214
"889","18.00_98.00","18.00_97.00",0.125005354756002
"890","18.00_98.00","18.00_98.00",0.250010709512004
"891","18.00_98.00","18.00_99.00",0.125005354756002
"892","18.00_98.00","19.00_97.00",0.0622314945213766
"893","18.00_98.00","19.00_98.00",0.124462989042753
"894","18.00_98.00","19.00_99.00",0.0622314945213766
"895","18.00_100.00","17.00_99.00",0.0836842009634952
"896","18.00_100.00","17.00_100.00",0.16736840192699
"897","18.00_100.00","18.00_99.00",0.166673806341336
"898","18.00_100.00","18.00_100.00",0.333347612682672
"899","18.00_100.00","19.00_99.00",0.0829753260285021
"900","18.00_100.00","19.00_100.00",0.165950652057004
"901","20.00_68.00","19.00_67.00",0.0627950993255348
"902","20.00_68.00","19.00_68.00",0.12559019865107
"903","20.00_68.00","19.00_69.00",0.0627950993255348
"904","20.00_68.00","20.00_67.00",0.125005354756002
"905","20.00_68.00","20.00_68.00",0.250010709512004
"906","20.00_68.00","20.00_69.00",0.125005354756002
"907","20.00_68.00","21.00_67.00",0.0621995459184632
"908","20.00_68.00","21.00_68.00",0.124399091836926
"909","20.00_68.00","21.00_69.00",0.0621995459184632
"910","20.00_70.00","19.00_69.00",0.0627950993255348
"911","20.00_70.00","19.00_70.00",0.12559019865107
"912","20.00_70.00","19.00_71.00",0.0627950993255348
"913","20.00_70.00","20.00_69.00",0.125005354756002
"914","20.00_70.00","20.00_70.00",0.250010709512004
"915","20.00_70.00","20.00_71.00",0.125005354756002
"916","20.00_70.00","21.00_69.00",0.0621995459184632
"917","20.00_70.00","21.00_70.00",0.124399091836926
"918","20.00_70.00","21.00_71.00",0.0621995459184632
"919","20.00_72.00","19.00_71.00",0.0627950993255348
"920","20.00_72.00","19.00_72.00",0.12559019865107
"921","20.00_72.00","19.00_73.00",0.0627950993255348
"922","20.00_72.00","20.00_71.00",0.125005354756002
"923","20.00_72.00","20.00_72.00",0.250010709512004
"924","20.00_72.00","20.00_73.00",0.125005354756002
"925","20.00_72.00","21.00_71.00",0.0621995459184632
"926","20.00_72.00","21.00_72.00",0.124399091836926
"927","20.00_72.00","21.00_73.00",0.0621995459184632
"928","20.00_74.00","19.00_73.00",0.0627950993255348
"929","20.00_74.00","19.00_74.00",0.12559019865107
"930","20.00_74.00","19.00_75.00",0.0627950993255348
"931","20.00_74.00","20.00_73.00",0.125005354756002
"932","20.00_74.00","20.00_74.00",0.250010709512004
"933","20.00_74.00","20.00_75.00",0.125005354756002
"934","20.00_74.00","21.00_73.00",0.0621995459184632
"935","20.00_74.00","21.00_74.00",0.124399091836926
"936","20.00_74.00","21.00_75.00",0.0621995459184632
"937","20.00_76.00","19.00_75.00",0.0627950993255348
"938","20.00_76.00","19.00_76.00",0.12559019865107
"939","20.00_76.00","19.00_77.00",0.0627950993255348
"940","20.00_76.00","20.00_75.00",0.125005354756002
"941","20.00_76.00","20.00_76.00",0.250010709512004
"942","20.00_76.00","20.00_77.00",0.125005354756002
"943","20.00_76.00","21.00_75.00",0.0621995459184632
"944","20.00_76.00","21.00_76.00",0.124399091836926
"945","20.00_76.00","21.00_77.00",0.0621995459184632
"946","20.00_78.00","19.00_77.00",0.0627950993255348
"947","20.00_78.00","19.00_78.00",0.12559019865107
"948","20.00_78.00","19.00_79.00",0.0627950993255348
"949","20.00_78.00","20.00_77.00",0.125005354756002
"950","20.00_78.00","20.00_78.00",0.250010709512004
"951","20.00_78.00","20.00_79.00",0.125005354756002
"952","20.00_78.00","21.00_77.00",0.0621995459184632
"953","20.00_78.00","21.00_78.00",0.124399091836926
"954","20.00_78.00","21.00_79.00",0.0621995459184632
"955","20.00_80.00","19.00_79.00",0.0627950993255348
"956","20.00_80.00","19.00_80.00",0.12559019865107
"957","20.00_80.00","19.00_81.00",0.0627950993255348
"958","20.00_80.00","20.00_79.00",0.125005354756002
"959","20.00_80.00","20.00_80.00",0.250010709512004
"960","20.00_80.00","20.00_81.00",0.125005354756002
"961","20.00_80.00","21.00_79.00",0.0621995459184632
"962","20.00_80.00","21.00_80.00",0.124399091836926
"963","20.00_80.00","21.00_81.00",0.0621995459184632
"964","20.00_82.00","19.00_81.00",0.0627950993255348
"965","20.00_82.00","19.00_82.00",0.12559019865107
"966","20.00_82.00","19.00_83.00",0.0627950993255348
"967","20.00_82.00","20.00_81.00",0.125005354756002
"968","20.00_82.00","20.00_82.00",0.250010709512004
"969","20.00_82.00","20.00_83.00",0.125005354756002
"970","20.00_82.00","21.00_81.00",0.0621995459184632
"971","20.00_82.00","21.00_82.00",0.124399091836926
"972","20.00_82.00","21.00_83.00",0.0621995459184632
"973","20.00_84.00","19.00_83.00",0.0627950993255348
"974","20.00_84.00","19.00_84.00",0.12559019865107
"975","20.00_84.00","19.00_85.00",0.0627950993255348
"976","20.00_84.00","20.00_83.00",0.125005354756002
"977","20.00_84.00","20.00_84.00",0.250010709512004
"978","20.00_84.00","20.00_85.00",0.125005354756002
"979","20.00_84.00","21.00_83.00",0.0621995459184632
"980","20.00_84.00","21.00_84.00",0.124399091836926
"981","20.00_84.00","21.00_85.00",0.0621995459184632
"982","20.00_86.00","19.00_85.00",0.0627950993255348
"983","20.00_86.00","19.00_86.00",0.12559019865107
"984","20.00_86.00","19.00_87.00",0.0627950993255348
"985","20.00_86.00","20.00_85.00",0.125005354756002
"986","20.00_86.00","20.00_86.00",0.250010709512004
"987","20.00_86.00","20.00_87.00",0.125005354756002
"988","20.00_86.00","21.00_85.00",0.0621995459184632
"989","20.00_86.00","21.00_86.00",0.124399091836926
"990","20.00_86.00","21.00_87.00",0.0621995459184632
"991","20.00_88.00","19.00_87.00",0.0627950993255348
"992","20.00_88.00","19.00_88.00",0.12559019865107
"993","20.00_88.00","19.00_89.00",0.0627950993255348
"994","20.00_88.00","20.00_87.00",0.125005354756002
"995","20.00_88.00","20.00_88.00",0.250010709512004
"996","20.00_88.00","20.00_89.00",0.125005354756002
"997","20.00_88.00","21.00_87.00",0.0621995459184632
"998","20.00_88.00","21.00_88.00",0.124399091836926
"999","20.00_88.00","21.00_89.00",0.0621995459184632
"1000","20.00_90.00","19.00_89.00",0.0627950993255348
"1001","20.00_90.00","19.00_90.00",0.12559019865107
"1002","20.00_90.00","19.00_91.00",0.0627950993255348
"1003","20.00_90.00","20.00_89.00",0.125005354756002
"1004","20.00_90.00","20.00_90.00",0.250010709512004
"1005","20.00_90.00","20.00_91.00",0.125005354756002
"1006","20.00_90.00","21.00_89.00",0.0621995459184632
"1007","20.00_90.00","21.00_90.00",0.124399091836926
"1008","20.00_90.00","21.00_91.00",0.0621995459184632
"1009","20.00_92.00","19.00_91.00",0.0627950993255348
"1010","20.00_92.00","19.00_92.00",0.12559019865107
"1011","20.00_92.00","19.00_93.00",0.0627950993255348
"1012","20.00_92.00","20.00_91.00",0.125005354756002
"1013","20.00_92.00","20.00_92.00",0.250010709512004
"1014","20.00_92.00","20.00_93.00",0.125005354756002
"1015","20.00_92.00","21.00_91.00",0.0621995459184632
"1016","20.00_92.00","21.00_92.00",0.124399091836926
