target_id,source_id,weight
8.00_80.00,7.00_79.00,0.00391490543027822
8.00_80.00,7.00_79.25,0.00782981086055644
8.00_80.00,7.00_79.50,0.00782981086055644
8.00_80.00,7.00_79.75,0.00782981086055644
8.00_80.00,7.00_80.00,0.00782981086055644
8.00_80.00,7.00_80.25,0.00782981086055644
8.00_80.00,7.00_80.50,0.00782981086055644
8.00_80.00,7.00_80.75,0.00782981086055644
8.00_80.00,7.00_81.00,0.00391490543027822
8.00_80.00,7.25_79.00,0.00782659445685691
8.00_80.00,7.25_79.25,0.0156531889137138
8.00_80.00,7.25_79.50,0.0156531889137138
8.00_80.00,7.25_79.75,0.0156531889137138
8.00_80.00,7.25_80.00,0.0156531889137138
8.00_80.00,7.25_80.25,0.0156531889137138
8.00_80.00,7.25_80.50,0.0156531889137138
8.00_80.00,7.25_80.75,0.0156531889137138
8.00_80.00,7.25_81.00,0.00782659445685691
8.00_80.00,7.50_79.00,0.00782217554339104
8.00_80.00,7.50_79.25,0.0156443510867821
8.00_80.00,7.50_79.50,0.0156443510867821
8.00_80.00,7.50_79.75,0.0156443510867821
8.00_80.00,7.50_80.00,0.0156443510867821
8.00_80.00,7.50_80.25,0.0156443510867821
8.00_80.00,7.50_80.50,0.0156443510867821
8.00_80.00,7.50_80.75,0.0156443510867821
8.00_80.00,7.50_81.00,0.00782217554339104
8.00_80.00,7.75_79.00,0.00781760770697826
8.00_80.00,7.75_79.25,0.0156352154139565
8.00_80.00,7.75_79.50,0.0156352154139565
8.00_80.00,7.75_79.75,0.0156352154139565
8.00_80.00,7.75_80.00,0.0156352154139565
8.00_80.00,7.75_80.25,0.0156352154139565
8.00_80.00,7.75_80.50,0.0156352154139565
8.00_80.00,7.75_80.75,0.0156352154139565
8.00_80.00,7.75_81.00,0.00781760770697826
8.00_80.00,8.00_79.00,0.00781289103458357
8.00_80.00,8.00_79.25,0.0156257820691671
8.00_80.00,8.00_79.50,0.0156257820691671
8.00_80.00,8.00_79.75,0.0156257820691671
8.00_80.00,8.00_80.00,0.0156257820691671
8.00_80.00,8.00_80.25,0.0156257820691671
8.00_80.00,8.00_80.50,0.0156257820691671
8.00_80.00,8.00_80.75,0.0156257820691671
8.00_80.00,8.00_81.00,0.00781289103458357
8.00_80.00,8.25_79.00,0.00780802561600562
8.00_80.00,8.25_79.25,0.0156160512320112
8.00_80.00,8.25_79.50,0.0156160512320112
8.00_80.00,8.25_79.75,0.0156160512320112
8.00_80.00,8.25_80.00,0.0156160512320112
8.00_80.00,8.25_80.25,0.0156160512320112
8.00_80.00,8.25_80.50,0.0156160512320112
8.00_80.00,8.25_80.75,0.0156160512320112
8.00_80.00,8.25_81.00,0.00780802561600562
8.00_80.00,8.50_79.00,0.00780301154387497
8.00_80.00,8.50_79.25,0.0156060230877499
8.00_80.00,8.50_79.50,0.0156060230877499
8.00_80.00,8.50_79.75,0.0156060230877499
8.00_80.00,8.50_80.00,0.0156060230877499
8.00_80.00,8.50_80.25,0.0156060230877499
8.00_80.00,8.50_80.50,0.0156060230877499
8.00_80.00,8.50_80.75,0.0156060230877499
8.00_80.00,8.50_81.00,0.00780301154387497
8.00_80.00,8.75_79.00,0.00779784891365233
8.00_80.00,8.75_79.25,0.0155956978273046
8.00_80.00,8.75_79.50,0.0155956978273046
8.00_80.00,8.75_79.75,0.0155956978273046
8.00_80.00,8.75_80.00,0.0155956978273046
8.00_80.00,8.75_80.25,0.0155956978273046
8.00_80.00,8.75_80.50,0.0155956978273046
8.00_80.00,8.75_80.75,0.0155956978273046
